generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_N1	ln_likelihood_N1	ln_prior_N1	root_height_N1	mutation_rate_N1	freq_1_N1	pop_size_N1	pop_size_S1	pop_size_root_N1	root_height_index_E2	ln_likelihood_E2	ln_prior_E2	root_height_E2	mutation_rate_E2	freq_1_E2	pop_size_E2	pop_size_W2	pop_size_root_E2	root_height_index_N3	ln_likelihood_N3	ln_prior_N3	root_height_N3	mutation_rate_N3	freq_1_N3	pop_size_N3	pop_size_S3	pop_size_root_N3	root_height_index_E4	ln_likelihood_E4	ln_prior_E4	root_height_E4	mutation_rate_E4	freq_1_E4	pop_size_E4	pop_size_W4	pop_size_root_E4	root_height_index_S5	ln_likelihood_S5	ln_prior_S5	root_height_S5	mutation_rate_S5	freq_1_S5	pop_size_S5	pop_size_N5	pop_size_root_S5	root_height_index_S6	ln_likelihood_S6	ln_prior_S6	root_height_S6	mutation_rate_S6	freq_1_S6	pop_size_S6	pop_size_N6	pop_size_root_S6	root_height_index_S7	ln_likelihood_S7	ln_prior_S7	root_height_S7	mutation_rate_S7	freq_1_S7	pop_size_S7	pop_size_N7	pop_size_root_S7	root_height_index_E8	ln_likelihood_E8	ln_prior_E8	root_height_E8	mutation_rate_E8	freq_1_E8	pop_size_E8	pop_size_W8	pop_size_root_E8
36100	-14012.9504409518377	59.9720255559272886	3	7.5	0	-3603.26002900013691	-0.0600744324617075165	0.00977314841956125266	1	0.5	0.00244308819482073024	0.0160006021321383619	0.012066071899135002	1	-3794.52453814201954	6.13909712814630737	0.0305544616413303098	1	0.5	0.00670407488253710673	0.010991194920642839	0.00983025723952934451	2	-974.769459803718973	11.7164380532946488	0.0178543792110720141	1	0.5	0.00310363263528677961	0.00199418544255325564	0.00271584406660345954	0	-1215.4603634185064	9.94004993096593736	0.00977314841956125266	1	0.5	0.000676842077542792915	0.00222767617590987569	0.00145511985039010507	0	-452.321565555300594	5.70468890787594418	0.00977314841956125266	1	0.5	0.000778432414763876473	0.000268803488707503632	0.000549832086128332538	1	-1221.37005203611739	10.6227525460902008	0.0305544616413303098	1	0.5	0.00621793129593361995	0.0030116150310753563	0.00507066431788167488	0	-744.120925147006233	7.04790100867517566	0.00977314841956125266	1	0.5	0.000416899097663559674	0.000785601283417546731	0.00058312810830531928	0	-2007.12350784903083	10.6436481449550193	0.00977314841956125266	1	0.5	0.00535710997317609579	0.00141350267393285296	0.00310607718534440741
36150	-13997.7551742819669	51.799527861841085	4	7.5	0	-3598.48629905922462	-4.01072855566189546	0.00995921852884614107	1	0.5	0.0025362264184739928	0.015652220516410114	0.0132623390901195713	1	-3792.82914899602883	4.39020699652456159	0.02743935163390121	1	0.5	0.00558279718922916578	0.0101138026152139786	0.0100692583195872553	2	-973.925281392075931	10.9048351346527639	0.0175473967558999744	1	0.5	0.00272836544651827153	0.00138328680689426501	0.00226518785931920661	3	-1212.21844796711639	9.10295685276166466	0.00797186313409640156	1	0.5	0.000886404771674553717	0.00132649286974342493	0.00123963786297540731	3	-452.089810170577039	7.16800577823871166	0.00797186313409640156	1	0.5	0.0011610740988711695	0.000322959829394597593	0.000751275205912558955	1	-1221.3638259437862	9.80087881953337359	0.02743935163390121	1	0.5	0.00621835585194589324	0.00288849484637848739	0.00530206500966404551	3	-744.105391675809528	7.10287449527859138	0.00797186313409640156	1	0.5	0.000369810352616682582	0.00104155303551852559	0.000650771210849987285	3	-2002.73696907734893	4.36277930479509379	0.00797186313409640156	1	0.5	0.00500463834175850046	0.00257765688796942781	0.00539049234000724565
36200	-14005.6217080905371	76.0166313369621633	8	7.5	0	-3600.51936268416284	-3.8080439181364838	0.0115568393822184246	1	0.5	0.00230661249700508898	0.0161883774874146506	0.0132830832876188309	1	-3795.76928476396779	7.63857031990619362	0.0351871004981072766	1	0.5	0.00611824415691989299	0.00922110539023423235	0.00855971752335513494	2	-973.798564105016112	10.353505734613659	0.0146313680730092901	1	0.5	0.00393795727362930992	0.000811271888797078489	0.0023643303953395675	3	-1211.02351855418556	6.07069439855656512	0.00773590152846265634	1	0.5	0.000549708102262159667	0.00104735233339824227	0.000973229599381386689	4	-453.721760316293853	8.67697829571892498	0.00838262866245935261	1	0.5	0.000821461340866065084	0.000939249812714685987	0.000795158461854457584	5	-1222.90045598709594	11.1592432672846265	0.0266686056998858521	1	0.5	0.00618404494712301335	0.00349940452034125426	0.00481290336387099008	6	-743.728797336840216	6.24096099118387215	0.00962822545894950754	1	0.5	0.000284835791094768299	0.000859435737227509265	0.00057550810664882949	7	-2004.1599643429754	8.3179154609759749	0.0121216168071788671	1	0.5	0.00742712893362523687	0.00133972892458823051	0.00511893766412888085
36250	-14008.716590614491	62.6831150770684502	5	7.5	0	-3599.60194147361563	-3.17393098731078993	0.00902665395830576367	1	0.5	0.00245250637884529641	0.0165682250629759983	0.0133766911956715098	1	-3793.36102167628087	1.4648445494804605	0.030967139383721691	1	0.5	0.00629132764558053888	0.00925115976350313583	0.0109088336511571713	2	-973.639841120629399	11.3644303216468181	0.0167357848773398987	1	0.5	0.00310200093381383241	0.00144243980094757736	0.00210745138913694162	0	-1211.82170493654667	9.50644514125595919	0.00902665395830576367	1	0.5	0.000778882932222935728	0.00125371300641454277	0.00102008272413873276	0	-455.250888857219991	9.00770728560819123	0.00902665395830576367	1	0.5	0.00149518372420383468	0.00072483493610958833	0.000979243003655142245	3	-1222.47752477200265	10.9335008375982987	0.0343288032610536281	1	0.5	0.00502884995801445092	0.00326497183679006929	0.00464537901700542034	4	-748.643878337421029	10.1637544287064507	0.00811685339480699465	1	0.5	0.00101247544139312158	0.00142432704795875738	0.00114838562192159238	4	-2003.91978944077482	8.54292402875100976	0.00811685339480699465	1	0.5	0.00607568220091123101	0.00220616735611839062	0.00510833289909812683
36300	-14001.7203153862974	71.1616395288846348	6	7.5	0	-3599.82823290042415	-4.1562835241714815	0.00673645621966243412	1	0.5	0.00189900675345775448	0.0165166084276162327	0.0131977095390835748	1	-3795.63893671335245	7.2138831845651481	0.0338621953632533279	1	0.5	0.00618196997421589789	0.0104314558741616988	0.0076081970794536595	2	-973.554356462968371	11.3919840758301802	0.0177915938469100504	1	0.5	0.00399008441168728807	0.00153779849138612488	0.00288572578576569514	0	-1210.96262567975486	8.37652485724519735	0.00673645621966243412	1	0.5	0.000496851751153889716	0.00121259344090103669	0.000860354164380679773	3	-451.139199868619755	7.3770492055631145	0.00449523537569805273	1	0.5	0.0013738431464144225	0.000415735419296737227	0.00100119171970343358	1	-1221.93243667191155	11.4988573508127594	0.0338621953632533279	1	0.5	0.00511496129515580551	0.00209289922151835971	0.00364910390103785837	4	-745.129850054992289	7.1150031355900154	0.00407076025929441806	1	0.5	0.000891063131749017501	0.000571505328269284298	0.000832803348635400838	5	-2003.53467703427395	9.59878963056377543	0.0127643326545749045	1	0.5	0.0058485229136705924	0.0014210953732554587	0.0041630119830210607
36350	-14009.7845452099045	65.1748040844345553	5	7.5	0	-3600.09702691837629	-2.25310322370463112	0.00969439524185886081	1	0.5	0.00243840740218428855	0.0169614445458875496	0.0132188886162456117	1	-3793.03413964209449	5.20430478615821457	0.0264288361913667773	1	0.5	0.00581984464243640639	0.0103981032396349808	0.00997222776264281019	1	-976.432986918698361	11.3058416070585785	0.0264288361913667773	1	0.5	0.00509404240267878356	0.00170832752719189771	0.00334392941790497044	2	-1216.95308613800739	10.9984852008201699	0.00831064733655738873	1	0.5	0.00118697292559931736	0.00198543786575337009	0.00153847749192586171	3	-451.668967979583783	7.7083087372224135	0.00135329757744015173	1	0.5	0.000525444250962752227	0.000805512946921238559	0.000655593257097048725	1	-1221.76210989809215	7.88144896985821575	0.0264288361913667773	1	0.5	0.00634580252395089851	0.00325287051168157357	0.00606869006057649939	2	-744.250404815278671	4.38952466723937107	0.00831064733655738873	1	0.5	0.00047667395298636744	0.000890051787171140764	0.000866285981002091901	4	-2005.58582289977358	11.0381038763039214	0.0131035586065422309	1	0.5	0.0058485229136705924	0.00186194982100000139	0.0037165424139914186
36400	-14006.7715010839202	56.4379116976286639	3	7.5	0	-3599.60637615618862	-3.05732605212906705	0.00986683056091369748	1	0.5	0.00246734567948616321	0.018446421626832462	0.0140864138818102315	1	-3792.568921938529	2.58907138862280561	0.030353376721846053	1	0.5	0.00574579437198808034	0.0111107161453350006	0.0111668351717336082	1	-978.968474889340087	11.9522329487366754	0.030353376721846053	1	0.5	0.00422910284986106715	0.00251762103440802184	0.00327852117024185572	0	-1213.00213122252057	9.9471331742338478	0.00986683056091369748	1	0.5	0.00091251945066579015	0.00134208714107504059	0.00114186456225155546	2	-451.6897389500038	8.2711154663381663	0.00558165024305130007	1	0.5	0.00134197822808214753	0.000500764959376005401	0.000841474450281119398	1	-1221.22660460457041	11.3560913683974043	0.030353376721846053	1	0.5	0.00579277068889201639	0.00268110653588208995	0.00411427356838437158	0	-747.11756815246315	8.45932164184419122	0.00986683056091369748	1	0.5	0.00117517239551994312	0.000792574337561294446	0.000843359955562789283	0	-2002.59168517030457	8.15788149914354932	0.00986683056091369748	1	0.5	0.00618962121512436816	0.00104458565002463286	0.0043136815447552589
36450	-14012.1948674555151	73.4963309301058558	6	7.5	0	-3601.13090878072398	-1.51041553140113294	0.00975361723685277439	1	0.5	0.00230870701323566312	0.0163912816835541271	0.0126350619006009024	1	-3796.86671621102414	7.44170269998416956	0.03004878826299116	1	0.5	0.00715230804158609092	0.0092883635320665358	0.00881659632145306328	2	-976.231470872274713	12.0524649014466156	0.0207703784939768793	1	0.5	0.00271777997253115113	0.00222841576376462194	0.00239432227893489075	3	-1213.94222642283125	7.96309771284153101	0.011598062058264259	1	0.5	0.000376388597742425288	0.00149687447323437685	0.000960524262796946565	4	-449.427008544299611	6.59627326301195893	0.0044292975384462481	1	0.5	0.00101329771259388518	0.000286014419264833696	0.000651737294297760855	1	-1223.8331572394552	10.4880780877785433	0.03004878826299116	1	0.5	0.00512730674114288045	0.00142253222701029729	0.00291435872511534161	5	-746.437587785729761	8.49169556861317787	0.0097591180690158822	1	0.5	0.0009677132379776076	0.000858681398540816587	0.000797560405411471321	5	-2004.32579159917805	9.89147140896047006	0.0097591180690158822	1	0.5	0.00589983991004141423	0.00215238590226104077	0.00466731697097796591
36500	-14013.2214724391015	79.3789788201723212	7	7.5	0	-3603.98610174497844	0.38768532851879911	0.0119936139893391993	1	0.5	0.00300778758601154272	0.0158085860324621817	0.012218820872490781	1	-3800.28630466184632	7.04869036664471338	0.0186242754092732082	1	0.5	0.00452781321684483061	0.00965987625497735126	0.00841378421628076467	2	-974.942843081704268	11.3607050287253628	0.0150284285560496542	1	0.5	0.00439280596722039628	0.00172722625834938128	0.0032351881458669309	3	-1211.32739732989603	8.01180894271973187	0.00695170218550489587	1	0.5	0.000690416847792467208	0.000999101623671889592	0.000947501351673009948	4	-452.301078557183587	8.51786103146181972	0.00534342204262771604	1	0.5	0.000540571451277167109	0.00120920507649034063	0.000832493430225552029	5	-1221.2005735295545	11.2487441313030985	0.0301832264450005855	1	0.5	0.0060262820736106627	0.00263763874368451619	0.00424483603974416812	6	-745.518398905084041	7.01663425724996159	0.00943798525278574316	1	0.5	0.00075637668216291937	0.000426209931734745169	0.000572457827959847666	0	-2003.65877462885237	8.2051529302513444	0.0119936139893391993	1	0.5	0.00547419769819733597	0.0020561180505949332	0.00474795750565509302
36550	-14009.8501502062609	63.6747572093692611	5	7.5	0	-3605.56700286556497	-0.219170210169654212	0.0135452162333872111	1	0.5	0.0033005735999003011	0.0189574528409654844	0.0133767745567966011	1	-3795.96352877991467	6.69806966039568152	0.0389607487128945454	1	0.5	0.005876496611137331	0.0116785150006231339	0.00840880911723783202	2	-973.159978354600526	10.6041260696935531	0.0209478079993537201	1	0.5	0.0040871594884185165	0.00109727625025656276	0.00236143252031319022	3	-1212.55864325682433	6.33114031937570942	0.00675029710586587568	1	0.5	0.000412088585919939319	0.000747134372806077451	0.000639067797492734609	3	-453.878795461482184	9.79901796005975001	0.00675029710586587568	1	0.5	0.00112694867878848594	0.00101063587789967978	0.00109940225149175968	1	-1222.57850234049101	11.594356738554449	0.0389607487128945454	1	0.5	0.00507488883464795107	0.00262793835185820513	0.00398161478334975623	3	-744.284809346946986	7.75115380537284437	0.00675029710586587568	1	0.5	0.000719551343389254121	0.000664941710857767454	0.000635714389164009075	4	-2001.85888980043592	5.28054902374205781	0.00935042111359832805	1	0.5	0.00509584578295197571	0.00138434474459004221	0.00442500607231205521
36600	-13997.507160272382	63.9571652541100946	6	7.5	0	-3592.14966207259886	-13.0651447740540405	0.00958998708941574858	1	0.5	0.00233090921839556502	0.016565105410678526	0.0158968238774421441	1	-3794.33560033185859	6.33691722139849745	0.027750184775064881	1	0.5	0.00561968221914289131	0.0116365092830140095	0.00948975872038504246	2	-973.590317069301136	10.5530892370692406	0.0152173402484700807	1	0.5	0.00415087447026932146	0.000937656719976267552	0.00260375362808698465	0	-1212.72103348865403	9.1363303623285006	0.00958998708941574858	1	0.5	0.000828845044794714633	0.000970567914240433554	0.000913291865114198914	3	-452.517205763252036	9.51750317644007282	0.00285890505608870195	1	0.5	0.00093902037572521108	0.00107981453144663487	0.00105040600242795718	4	-1222.47641566939819	10.7042838101735356	0.0251687310091004875	1	0.5	0.00613500447426410835	0.00251318293698491206	0.00387548411941238515	5	-746.077999860076034	8.8121426839237742	0.00502887636760470866	1	0.5	0.0011171633696983943	0.000748311392825007967	0.00100944802390960132	0	-2003.63892601724228	9.11240982601978189	0.00958998708941574858	1	0.5	0.00543367262203367681	0.00101946775482601878	0.0037154924333845994
36650	-14014.8648102669758	72.751383801706055	5	7.5	0	-3600.35155514469716	-2.15902469449004286	0.0103609636541004534	1	0.5	0.00255181978818007534	0.0158319795876179364	0.0128046517563130905	1	-3796.54468293967102	7.18469848209894124	0.0226133841063627487	1	0.5	0.00517092499226691569	0.0104919701832869878	0.00874924273525076734	1	-973.759193474051017	10.2339321662852569	0.0226133841063627487	1	0.5	0.00361604554089249401	0.000745752811171983667	0.00216286254412394576	0	-1213.58052287466444	9.7049944693667598	0.0103609636541004534	1	0.5	0.000958226839625299148	0.00111163681484318473	0.00105185101737322517	2	-457.713953901082334	10.8521605772292382	0.00172299942674142498	1	0.5	0.00215430825205798577	0.00106294612627344585	0.00163584445840103047	3	-1222.3070649941244	10.2468175352015543	0.0369996924755882223	1	0.5	0.00732804006880024682	0.00268283298057393326	0.00534979315113096564	4	-745.762923549418815	8.94865238532477747	0.0047008053538468552	1	0.5	0.000724785609649801596	0.00110042801097319965	0.000957047045450328329	0	-2004.84491338926819	10.5879744234987143	0.0103609636541004534	1	0.5	0.00534836190652785391	0.00202750411459641077	0.00413720839451727721
36700	-14001.7944733918903	57.2488238755683199	5	7.5	0	-3597.50433753665038	-4.89061439401613285	0.00804709201377819261	1	0.5	0.00192655699209953127	0.0183434119567508977	0.0142718742873894824	1	-3795.08806805616587	7.40816277138007706	0.0286865828035121756	1	0.5	0.0053026761916674563	0.010075261177806584	0.00860041287086340395	1	-976.671652463973942	5.95132738795943084	0.0286865828035121756	1	0.5	0.00325544777396330996	0.000663647438313821826	0.00254982591324746499	2	-1213.08752421773397	8.45899673783408446	0.0114253684478949485	1	0.5	0.000487977153844737521	0.00146580792408897067	0.00090668046210905847	3	-449.151073200296764	5.42965068404352991	0.00193401142826315738	1	0.5	0.000668896954992058727	0.000347411485230409019	0.000441954754824504161	1	-1222.17872985020313	11.6562689691673178	0.0286865828035121756	1	0.5	0.00505235269200527554	0.0031335298818338706	0.00419912738914000622	0	-746.299837887752233	9.08483649232207569	0.00804709201377819261	1	0.5	0.000796021111949278245	0.00112302793664835043	0.00102312661649603984	4	-2001.81325017911331	5.52255017501279255	0.0115401243764484789	1	0.5	0.00674328543693656149	0.00114705411428526441	0.00517973412038365884
36750	-14016.1257392381885	75.9797615498285666	6	7.5	0	-3603.10746664808357	-0.274653252902787415	0.0126333787304649774	1	0.5	0.0030130276228546209	0.0157852162488023827	0.0124676082691673115	1	-3794.1845579740866	6.21640681872127843	0.0259556329597611934	1	0.5	0.00535119935487491077	0.0107664282894633281	0.00942114829874880766	2	-975.319605410905751	11.0803862769629937	0.0157013576857705922	1	0.5	0.00236755478375250388	0.00142669703951561712	0.00171496994135285547	3	-1212.23613808990171	8.36426782240810596	0.00923706767029490797	1	0.5	0.000822427936928622825	0.0011817822262055952	0.0011522296522741178	4	-453.868315948694146	9.0752524788911515	0.00183656144839120634	1	0.5	0.0013897530066943459	0.000856646475950517141	0.000974813713374547198	1	-1222.01949476022082	11.3877803541837501	0.0259556329597611934	1	0.5	0.00548907543862159168	0.00238392997405012215	0.00374882294095394081	5	-749.814719101525952	10.6477670806330522	0.00895372969320549009	1	0.5	0.00125647799040529509	0.0014110265211960953	0.00129250007114540925	3	-2005.5754413047689	6.1964378048946287	0.00923706767029490797	1	0.5	0.00579226986368089943	0.00388637353572211883	0.00649504647715885407
36800	-14020.5215045601799	77.0721858263658532	6	7.5	0	-3604.80911022720738	-0.0376510112635806138	0.0111192996717753602	1	0.5	0.00260102975696976935	0.0190440896652174819	0.0128377636706516647	1	-3795.27456897049433	7.43968300687978257	0.0306639898780449657	1	0.5	0.00526042873003730333	0.0103789352126377951	0.00857904799715488234	2	-974.997452512206564	9.88989235896787733	0.0193969068348226539	1	0.5	0.00537501476705562302	0.0012582615394189521	0.00287618062469786927	3	-1212.72030754156049	9.34104803263929639	0.00784483980542534723	1	0.5	0.00076349533672078417	0.00170808292147587876	0.00109324161569452835	3	-456.77483138451106	8.19486788683617462	0.00784483980542534723	1	0.5	0.00136749368227998642	0.00153044191033947048	0.00112277893668381304	1	-1221.49163848205171	11.2266218654809364	0.0306639898780449657	1	0.5	0.00561542645056649359	0.00305431818469786235	0.00460356947814746613	4	-748.436166695237489	9.01853400040771547	0.00623074880166238354	1	0.5	0.00168161154425517886	0.000807058860657566737	0.00141812374087113579	5	-2006.01742874691035	10.0341177412514995	0.0122723854048603451	1	0.5	0.00450618441068798524	0.00145411913102143462	0.00344744710469461037
36850	-14002.7019851041914	68.2806383626727609	6	7.5	0	-3598.94325275437086	-5.18520636919106437	0.0131473258160047998	1	0.5	0.0033620441123670664	0.0147580485865890457	0.0137309517603683498	1	-3795.05344358497314	5.55904838629739828	0.0332833012650519747	1	0.5	0.00533052033965792336	0.0100150607756957465	0.00949086234801561381	2	-973.192999723949242	10.365131301769658	0.0207790117477268561	1	0.5	0.00356767918363674798	0.00139098980998802742	0.00210631899087025936	3	-1214.95423863608062	10.4696446269820989	0.00772018433591121003	1	0.5	0.00116591480211443747	0.00157207312806130375	0.00126502741938126274	4	-448.800604592086643	6.42882592167825706	0.00328932285387581761	1	0.5	0.000621872804058414886	0.00041693066374452162	0.000537977954282664204	1	-1221.2535248768877	11.1691036091486353	0.0332833012650519747	1	0.5	0.00608154649470909851	0.00280786296930890522	0.00423191022981527377	5	-743.094399670056873	6.4074464408947911	0.00438664701354308031	1	0.5	0.000288409875359093854	0.000915276659410539976	0.000586227006132127612	2	-2007.40952126578577	10.6093347634791044	0.0207790117477268561	1	0.5	0.00665841404832221307	0.00190851016828363787	0.00440230642021781967
36900	-14006.6449125201289	70.6737394805755343	6	7.5	0	-3601.76053831167155	-2.36168565411026066	0.0132112046397958819	1	0.5	0.00270657456687877157	0.0164980681798785472	0.0132698224339001906	1	-3795.71425748907177	6.95230182889321924	0.0297823192725918048	1	0.5	0.00499286165219065686	0.01015201405458524	0.00877794527337749132	2	-973.616122040720029	10.2028654364668583	0.0212418732906935366	1	0.5	0.00309494285996377884	0.00145878028120645289	0.00189772889565231187	3	-1211.66040581367133	9.37851103884187864	0.00638982395659565619	1	0.5	0.000719994256322791177	0.0012907785225855868	0.00101006455037242079	4	-449.033806654921989	6.17591663810765112	0.00482972991140066723	1	0.5	0.000736130973307970123	0.000323394859102597073	0.000503830826560917075	1	-1222.75558673807564	11.4615335213256806	0.0297823192725918048	1	0.5	0.00457341355275793504	0.00202677039572939912	0.00304565811145421058	3	-744.911326236932155	7.87638771632721202	0.00638982395659565619	1	0.5	0.000397265702894242375	0.00126243794215907053	0.000835152134846737972	5	-2007.19286923506661	9.57909826155320943	0.0176358318454741224	1	0.5	0.00704460905002578588	0.00192308099862598374	0.00386959724307839748
36950	-13994.9665487967395	57.3128825082726365	5	7.5	0	-3593.53292770431972	-10.5679555583695048	0.00980881919003013386	1	0.5	0.00227722972566469888	0.0159140313961738042	0.0148562698525403093	1	-3793.54880325469094	6.16374521356376093	0.0287639944310516607	1	0.5	0.00597811227544865764	0.0106335105759937723	0.00962870170822173466	2	-973.504097176082041	11.4289394618032532	0.0155236372804538388	1	0.5	0.0033699461243720634	0.00133872237062598724	0.00231581979033055121	0	-1213.00351935507047	9.70342452843486569	0.00980881919003013386	1	0.5	0.000816693606482954415	0.00155940494161413033	0.0012644636682584004	3	-451.557037554072735	8.46791319688821531	0.00367237324398497116	1	0.5	0.00163937049233355979	0.000426449088885796749	0.00100658558165296033	1	-1222.99088579797694	7.74666945581786237	0.0287639944310516607	1	0.5	0.00437316438610214561	0.00307768882066015905	0.00487250637986742438	4	-742.986077438659322	6.59697759635024283	0.00582446338531915787	1	0.5	0.000316425832511162066	0.000885706821209978593	0.000600813130356753341	0	-2003.84320051586747	9.34153440801307866	0.00980881919003013386	1	0.5	0.00590993594846524802	0.00208695623329290545	0.0047663901479010019
37000	-14012.7126381106045	75.3896218189395455	7	7.5	0	-3599.95457337951166	-3.40609095177151389	0.0107255387947859677	1	0.5	0.00224465146883926804	0.0167881079674711449	0.0133832228237874065	1	-3796.60086113208217	6.7601348239072081	0.0316929102662991957	1	0.5	0.00686562099138014834	0.010588901616964597	0.00802409341015811357	2	-974.059416478398362	9.75225646076102848	0.0157549757531253581	1	0.5	0.00357466459448341819	0.000604637420437608331	0.0020753249408058741	3	-1211.83655291464356	9.09355406566910318	0.00657212032133547286	1	0.5	0.000738106303763720541	0.00132965053987662055	0.000934022547625641512	4	-454.425032917628471	3.0569993873036303	0.00230285368165955096	1	0.5	0.0023121433165475447	0.000441502414645451901	0.00188784551842762741	5	-1222.30129041465534	11.6231602837488737	0.0260502419203160474	1	0.5	0.00509472450726172407	0.00267654770082132289	0.00371054667950637554	6	-746.808559164837106	9.62889440329389501	0.00425464330631854497	1	0.5	0.00102520342996673119	0.000980811089396589142	0.00099837906783974183	0	-2006.7263517088486	11.2780795590557403	0.0107255387947859677	1	0.5	0.00581274335184793663	0.00293605006520330451	0.00453249721538988987
37050	-14009.1303806579381	80.8195734920677751	7	7.5	0	-3600.38855125073223	-2.41937834142644448	0.00803272085731695021	1	0.5	0.00207155981450170192	0.0183351317599960949	0.0134783622906290475	1	-3792.94724682748938	3.98175277563283458	0.0283958578682931735	1	0.5	0.00642591012347235469	0.0100650151812932635	0.0105865901176877535	2	-973.847835256420012	10.5367299227932243	0.0177917049883602844	1	0.5	0.00288706770366838495	0.00145609662018853425	0.00185204404404483696	3	-1211.75867405296322	9.57359132788949552	0.00876245428647287605	1	0.5	0.000766406553731205386	0.00133767348371608883	0.00106083582591221513	4	-453.634085984170099	10.2294517233239226	0.00393225568608127421	1	0.5	0.00110643938944920343	0.00126147500444811979	0.00119742100452260424	1	-1223.90431840855445	11.2323583138865075	0.0283958578682931735	1	0.5	0.00456359422872839975	0.00161317009123547309	0.00286741714416183235	5	-743.955479739922907	7.40468341238712213	0.00559162311659172975	1	0.5	0.00062731934044341802	0.00074578245695074315	0.000754783711445007372	6	-2008.69418913768504	11.7753432641975913	0.0158225941766044001	1	0.5	0.00461208016868402786	0.00235444259276428036	0.00353810369580585902
37100	-14006.8600214108355	80.4611309764196676	8	7.5	0	-3598.19753632235643	-5.27262333962201168	0.00620655234583196696	1	0.5	0.00163760032484525043	0.0191482017200737889	0.0144602074439112837	1	-3796.13478637237313	6.75413077588507349	0.0277385318627830467	1	0.5	0.00658459574083041042	0.0111669631073925239	0.0088934969275996506	2	-976.203087160566838	10.6176694493238521	0.0209247271392380835	1	0.5	0.00569762489058004643	0.00156308932386499725	0.0033207725551464679	3	-1213.73643547167671	8.83617976414164374	0.00516242647158274715	1	0.5	0.000606911837917509592	0.00175239845619158435	0.00130224907321779024	4	-451.434089424878152	8.95452002596129404	0.00285202286793273096	1	0.5	0.00091369653806067173	0.000835049380627437264	0.000906110028615059551	5	-1221.07503385962582	10.7213835654962395	0.0308944530619296477	1	0.5	0.00577561997128017268	0.00239409581779798401	0.00450917415733921492	6	-744.777242804454886	6.41862900520267843	0.0081012028511203496	1	0.5	0.000701368023377776993	0.000455423851232645996	0.000639145530676800931	7	-2005.30180999490267	10.6555817244562512	0.00994383732269460072	1	0.5	0.00536040733609728648	0.00239960816719433966	0.00437232433023575316
37150	-14011.9955527965849	71.6000269603864865	5	7.5	0	-3601.15263106533439	-3.04758591836118597	0.00918395555625426546	1	0.5	0.00207968946383357486	0.0207769247575466977	0.0143911360914061696	1	-3797.92851932535723	7.7620223141812339	0.0228020633509404477	1	0.5	0.00633106133789758645	0.00886815291407286842	0.00848298218115915888	1	-974.076700619893472	11.3125984102633126	0.0228020633509404477	1	0.5	0.00442042702051915083	0.0014422744098076094	0.00288412019437695811	0	-1212.56532613312243	9.03086986076667841	0.00918395555625426546	1	0.5	0.000525809092126723805	0.00175239845619158435	0.00108726338810340357	2	-450.526056753373496	7.77674186763533015	0.00366618915267314565	1	0.5	0.000723730555235073424	0.000762367305902720703	0.000817627161788529321	3	-1225.28082524768752	11.2332410146327994	0.0204385047646497529	1	0.5	0.00609789196653311508	0.00322908632035170604	0.00462041126633928705	0	-745.387000046154526	8.45357612464479757	0.00918395555625426546	1	0.5	0.000564633713980328676	0.00106040623327108936	0.00081004112314119023	4	-2005.07849360566206	10.9411147014164918	0.0104444309119605932	1	0.5	0.00552922553974158782	0.00184844000807651062	0.00393053829436513721
37200	-13999.9438442354403	62.3005764817122127	5	7.5	0	-3596.00079077510782	-7.14660063844823057	0.00698858740944630508	1	0.5	0.00178067878797585812	0.0186522385127926259	0.0150114166862076199	1	-3794.35076302638572	5.33665149890816082	0.029101601579299724	1	0.5	0.00665716212210224183	0.0116427835149950278	0.0104317651758934569	2	-973.66239424832952	11.5940990460549926	0.0199061969985887266	1	0.5	0.00330364700703272667	0.00161714728376274853	0.00256375153402709248	0	-1212.69806639150738	9.82623139704696058	0.00698858740944630508	1	0.5	0.000740419513143549001	0.00168473425678295039	0.00117035392810756265	0	-453.078955842327332	8.5820996067549693	0.00698858740944630508	1	0.5	0.00057264353031679727	0.00113308949738575508	0.000822288247373691855	1	-1223.16074105660141	11.0935584722873735	0.029101601579299724	1	0.5	0.00618728976920618345	0.00382070850607374316	0.00489501479509712838	3	-743.238542209160755	6.08010386994061491	0.00763071592801923496	1	0.5	0.000299166745932278146	0.000906340676790764869	0.000543500343614969632	4	-2003.75359068601938	9.79334052262434795	0.0128716006077642178	1	0.5	0.00585584793203837699	0.00156030203590018859	0.0042311592521633995
