generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_W1	ln_likelihood_W1	ln_prior_W1	root_height_W1	mutation_rate_W1	freq_1_W1	pop_size_W1	pop_size_E1	pop_size_root_W1	root_height_index_E3	ln_likelihood_E3	ln_prior_E3	root_height_E3	mutation_rate_E3	freq_1_E3	pop_size_E3	pop_size_W3	pop_size_root_E3	root_height_index_W5	ln_likelihood_W5	ln_prior_W5	root_height_W5	mutation_rate_W5	freq_1_W5	pop_size_W5	pop_size_E5	pop_size_root_W5
34750	-6373.98221772964462	28.2539103520146497	3	7.5	0	-1406.01214821104054	11.6726364844192219	0.0561135605395418	1	0.5	0.00189753649214589783	0.00358784644781352411	0.00289865555229930523	1	-3841.0650670971645	1.98764815794590888	0.00842086882866149682	1	0.5	0.0132038159759218735	0.00438151967350141301	0.0114997068591995051	2	-1126.90500242143912	8.8066011829107218	0.0121349117338690887	1	0.5	0.00596375224942779451	0.000596222380447584879	0.00313644101324666138
34800	-6376.18087053616728	24.984001093562604	3	7.5	0	-1406.89735469323773	11.7623639026110673	0.0650758550626961835	1	0.5	0.00259039235709822464	0.00462205568815198756	0.00341767614528039419	1	-3840.02317213798278	0.227235483350000322	0.00802174610076471228	1	0.5	0.0158807556068083534	0.00486661075471289152	0.0133337210333136068	2	-1129.26034370494676	9.24800496735313615	0.0239780178035154772	1	0.5	0.00350859151857332201	0.000508254717551081246	0.00190462084803302064
34850	-6370.61970418021519	22.4488089118461964	3	7.5	0	-1407.00985397854652	11.9775326173309082	0.0656963542758575852	1	0.5	0.00266195571841039251	0.00410148217823743094	0.00324253983580052993	1	-3837.64138751940982	-2.88701684814408566	0.00747332836487770054	1	0.5	0.0121090876863264117	0.00467649631856800318	0.0125809874012037769	2	-1125.96846268225931	8.5774059761149708	0.0135610320632810373	1	0.5	0.00404730109606647737	0.000523155333773654956	0.00254681404764300163
34900	-6375.60891363811697	25.6164687251496019	3	7.5	0	-1407.70382100155621	10.2752935440634943	0.0538245186114766766	1	0.5	0.00120919781541951681	0.0050239832325252639	0.00341381957808573142	1	-3840.55084260300691	0.584406793597661789	0.00649138154403480338	1	0.5	0.0127044986682385598	0.00395644440425696464	0.0114982984074613673	2	-1127.35425003355408	8.72462942835864652	0.0139022966226508993	1	0.5	0.00498849531264481186	0.000830091796194077063	0.00338029586057416462
34950	-6374.42577406946839	27.5682649859290656	3	7.5	0	-1408.76805259361572	11.7618516630297698	0.0432900020517591813	1	0.5	0.00232825188661601448	0.00371982730632917447	0.00277186025788643629	1	-3839.54265973727206	0.780319751184254784	0.00877564741840277523	1	0.5	0.0135770857926574319	0.00485572961862365798	0.0123293270655772755	2	-1126.11506173858129	8.10613185358845456	0.0132743197180325619	1	0.5	0.00384022668914135029	0.000517704337436610353	0.00251336942751593725
35000	-6371.81737040183543	24.2366851632114368	3	7.5	0	-1407.02547607345878	12.0765992547052932	0.0509629250010774637	1	0.5	0.00284276797982562033	0.00378908125508359284	0.00318798108682473132	1	-3837.16125918806074	-3.49207655919386895	0.00820919100450063187	1	0.5	0.0138636405495824941	0.00495403618757658815	0.0138650797351544414	2	-1127.63063514031614	9.44441053344585058	0.0132899510213406527	1	0.5	0.00367046082314165462	0.000702393311875445766	0.0019270143409845454
35050	-6381.29917534550168	31.5069465590777007	3	7.5	0	-1408.22653416127082	12.1760796476903579	0.0514474455441621403	1	0.5	0.00258252043279535385	0.00299360953795584951	0.00278295038041708256	1	-3845.48480140006131	4.54347550176451165	0.0100003634812232244	1	0.5	0.0144720988344461694	0.00518797823095803242	0.0105998976203661461	2	-1127.58783978417	8.94953061932969973	0.0147131694411436614	1	0.5	0.00608599684611499728	0.000762224047021082271	0.00308521760885468229
35100	-6379.5017504608968	30.325931806194987	3	7.5	0	-1405.83023435057157	11.3849277487707852	0.0581099084107407904	1	0.5	0.00173844040139396988	0.00451389015816945627	0.00327591862956496706	1	-3847.16083983210774	4.80847278052567972	0.00854346322643769612	1	0.5	0.010461590590435858	0.00578264855791100693	0.0101373851332555026	2	-1126.51067627821772	9.0891210811869918	0.0174521127751666102	1	0.5	0.00429249687530326978	0.000632856243488584764	0.00217868036736859789
35150	-6375.82061033997161	26.0337797576728143	3	7.5	0	-1406.16765611405344	10.7506627705787885	0.0520029960073969399	1	0.5	0.00229954365625651986	0.00382700958713658168	0.00257298313340204943	1	-3839.27315642337317	-1.66151893234975034	0.00903357516116648322	1	0.5	0.0126763695862840142	0.00573886538702527739	0.0132062205484613591	2	-1130.37979780254477	10.9891761465012614	0.0139484174714718089	1	0.5	0.00403549567507457442	0.00115633056874345675	0.00266044043173420484
35200	-6377.26963732499098	30.8630911346823247	3	7.5	0	-1407.67100014842094	11.9194511255052369	0.0469575518175150974	1	0.5	0.00268235636305091171	0.00446745910725118711	0.00355587922257214785	1	-3843.10418028645017	3.49951328910469783	0.00882229448890695447	1	0.5	0.0138885480262059512	0.00568612023539681512	0.0115695238908331208	2	-1126.49445689011964	8.68516888616223781	0.0111701617239368008	1	0.5	0.00452775861353438194	0.0004373836096004939	0.00240946252817755531
35250	-6374.43781339328871	16.8341893745536169	2	7.5	0	-1405.95251035894285	9.20451118775827837	0.0523491185485530849	1	0.5	0.00212937609113200829	0.00418003697726045727	0.00245349628317042276	1	-3839.60270150414181	-1.51341750634780681	0.00875885654228795128	1	0.5	0.0117472027874608153	0.00463170845135125759	0.0120083031082780945	1	-1128.8826015302036	8.42000777181157289	0.00875885654228795128	1	0.5	0.00642112191925734571	0.000718199408518864556	0.00395328050983513157
35300	-6379.88166942052521	28.3114570270897374	3	7.5	0	-1406.4239911616778	10.6189865742238254	0.051636945613576013	1	0.5	0.00187791489473759245	0.00343843266598338427	0.00307775239509424292	1	-3846.56611910109632	2.83423066584218475	0.01007159480120535	1	0.5	0.0154164011171774307	0.00696348174404245839	0.0121480241598108298	2	-1126.89155915775109	9.48486555290827482	0.0190973036135244981	1	0.5	0.00479333730302230338	0.000636824316798115546	0.00277658285003494487
35350	-6373.39940501179444	26.8672054944638212	3	7.5	0	-1405.95845525636969	11.3172017070828019	0.0590421308695333047	1	0.5	0.00164507642711456104	0.00391019637488308064	0.00253093095561967739	1	-3841.90596997560579	2.32119883319952081	0.0093573267389540013	1	0.5	0.013718197803381512	0.00590284133478358349	0.0122376968938531783	2	-1125.53497977981897	8.11004076132362428	0.0149524868323943159	1	0.5	0.00525531813338760579	0.000416254634777476367	0.00298332278125518647
35400	-6374.62187028095468	26.3196417262501647	3	7.5	0	-1407.94264428551492	12.0214142197569664	0.0498094138453991156	1	0.5	0.00248295687211607047	0.00309233477246390791	0.00290819609685221726	1	-3840.6149250313315	0.201082475421785034	0.00827626413206830613	1	0.5	0.0161013485831317769	0.00515798589885561182	0.0135358631026023263	2	-1126.06430096410782	8.16526535658482899	0.0171351116471270964	1	0.5	0.00533080048073355812	0.000541538474761079237	0.00256076065865435071
35450	-6374.47920366277322	28.2564514196504462	3	7.5	0	-1406.82602897125389	10.9497819635113451	0.0480847193507865089	1	0.5	0.00209029876174838137	0.00433950496352314419	0.00278248002424717105	1	-3840.61211385257366	1.64797427172674915	0.00809956949735004227	1	0.5	0.012763368239675995	0.00514034233120612243	0.0118520097537977362	2	-1127.0410608389459	9.28723426550491027	0.0146406883322493919	1	0.5	0.00321966566296586539	0.000494783422366969249	0.00180676204244498151
35500	-6376.33599240981312	27.5862677413971902	3	7.5	0	-1407.36154726632435	10.4149840841068126	0.0521664153349758464	1	0.5	0.00130842346148073575	0.00485442807021397183	0.00273005990690536153	1	-3841.12918401242041	1.36346815653103803	0.00694719432886492169	1	0.5	0.0153883525360949316	0.00434714679486146276	0.0124357995303251631	2	-1127.84526113106836	9.25823811821719644	0.00993020288019819987	1	0.5	0.00441162234608293621	0.000687937747905169447	0.00281063632280060703
35550	-6377.82841604082387	29.5551673944633357	3	7.5	0	-1407.07564056823321	11.6219606661345871	0.0490880475146761933	1	0.5	0.00273510379189495327	0.00372695139723740968	0.00353143209744174492	1	-3841.03786256914691	1.22534844568086854	0.00858607736177846408	1	0.5	0.012184711472793883	0.00561797131773783629	0.0120086539192596122	2	-1129.71491290344397	10.81828480161467	0.0179697266826735723	1	0.5	0.00376475385292833432	0.00102622491410469347	0.00228646010725997795
35600	-6378.31937033586564	29.8426974845118558	3	7.5	0	-1408.89125830028092	11.8622044087523797	0.0463432764058020127	1	0.5	0.00276099048808165718	0.00316722075502193527	0.00318243591222846156	1	-3842.23281615888118	2.72578352243321831	0.0069967976259069321	1	0.5	0.0135967747599057987	0.00451122374985636707	0.0114123822441637192	2	-1127.19529587670354	8.6837770838147641	0.0154901876426364864	1	0.5	0.00316601225618920153	0.000516299947465790297	0.00205280987858620211
35650	-6372.94414733115354	25.890378076108874	3	7.5	0	-1407.16170809630921	11.6204330265784641	0.0520718698612066891	1	0.5	0.00284797500199426672	0.00475277786387321051	0.00352002565713368642	1	-3840.3579672486876	1.22780887296966768	0.00928778885464524862	1	0.5	0.0148872442415630326	0.00494148643317930247	0.012642788922486714	2	-1125.42447198615741	7.17852514666095942	0.0145438173546105984	1	0.5	0.00505724260723072923	0.000417123711963484896	0.00315512289386329784
35700	-6371.34482288414711	23.5013607198109646	3	7.5	0	-1405.68376117931416	11.6017114804080244	0.0543651934903409684	1	0.5	0.0021423577168060582	0.00397051145942980879	0.00278632196358749801	1	-3838.6838510106013	-0.439822469712186859	0.00840292644991845646	1	0.5	0.0131640231520065709	0.00499644562534661257	0.0126384964580626823	2	-1126.97721069423164	7.35754396703486435	0.0219521890083982998	1	0.5	0.00451707198156427441	0.000384494771418235045	0.00209494155518993169
35750	-6372.89552339430065	26.6397997829192867	3	7.5	0	-1406.74209469741049	12.0486591639204121	0.0510551115456427326	1	0.5	0.00220877412843522919	0.00338041367685704532	0.00281221488267306696	1	-3839.45992870095688	0.26852249885783408	0.00822064337781285882	1	0.5	0.0153621817051253391	0.00478644275756260305	0.0131238950902710597	2	-1126.69349999593328	7.98016919923592383	0.0118393422369536209	1	0.5	0.00356725947786267449	0.000339360457379400497	0.00208992080076498502
35800	-6375.75849380484487	27.3625445766617759	3	7.5	0	-1409.06152169747543	11.1013232392376615	0.044106353587035324	1	0.5	0.00226315116690625978	0.00520871349532103702	0.0040616399884729603	1	-3841.07660119333423	0.947052590297666086	0.00757873441505375021	1	0.5	0.0139903794553928318	0.0036995796427186688	0.0117811807084265783	2	-1125.62037091403545	8.3398789614866331	0.0131116005109731502	1	0.5	0.00462318814557412597	0.000397132544272251311	0.00258784555646877044
35850	-6378.38354152829834	31.1738968963056813	3	7.5	0	-1406.35662178751727	11.8501255708986903	0.0502354175791342519	1	0.5	0.00249937154400051934	0.00415573847560066992	0.00347009823596193144	1	-3843.88858162855468	3.18007414648339903	0.00956793494919085802	1	0.5	0.0153864711013685981	0.00450585242187305762	0.0115051017666620778	2	-1128.13833811222594	10.0900733311819266	0.0141999953637185726	1	0.5	0.00322465870613809378	0.000731658288076231862	0.00206764165907893796
35900	-6376.91973657023755	30.6758812239870231	3	7.5	0	-1406.80855815995778	11.4787578792335552	0.0475558232902891023	1	0.5	0.00202600370459159749	0.00409337815740642465	0.00277537300136547656	1	-3843.72703425220016	4.03181572140399069	0.00878271478522869679	1	0.5	0.0144360009347553088	0.00458133283469355172	0.0109193379766595287	2	-1126.38414415807983	8.64266128878492879	0.0129745849482970702	1	0.5	0.00360103877878140089	0.000464477957174451168	0.002211538182215784
35950	-6370.95907391454966	26.01425674952295	3	7.5	0	-1405.81071074923329	11.663786210297836	0.0558179408183544501	1	0.5	0.00244799942645039384	0.00418961177745465815	0.00303559437677024778	1	-3838.82378526556931	-0.167642639785022141	0.00791351802359155886	1	0.5	0.0146652664329597841	0.00468274547538893252	0.0129988913152607414	2	-1126.32457789974728	9.13882026756232335	0.0170151984130362151	1	0.5	0.00375142273776718016	0.000486072610352823286	0.00216195516320857178
36000	-6373.61503670631646	27.3704819882244621	3	7.5	0	-1406.10715667494196	11.6882181073203277	0.0620317889192303351	1	0.5	0.00240375161439775487	0.00443159854247282461	0.00317627216101335624	1	-3841.6293345711133	2.40727815619209906	0.00839059830017909077	1	0.5	0.0129831279531462274	0.00437018085948208228	0.0112590855591784	2	-1125.87854546026097	8.61725448552151718	0.0175398867581457243	1	0.5	0.0043427492688348085	0.000465502471152059224	0.00219784535644437697
36050	-6376.56459684437505	23.7153811578489382	2	7.5	0	-1406.12710490988434	11.5663077324940531	0.0527668912303574794	1	0.5	0.00224254083611646936	0.00367958033939420372	0.00265711357170521139	1	-3843.27691514986918	3.75316547429741476	0.00895579203730346822	1	0.5	0.0148460396316345399	0.00498296404633170095	0.0112377892175468917	1	-1127.16057678462107	7.73429084740788397	0.00895579203730346822	1	0.5	0.0051487089750609713	0.00040471464479963792	0.00304461156495074246
36100	-6374.51409476934168	28.62026157654795	3	7.5	0	-1407.12686870602124	11.1595067762558848	0.0476084441684719722	1	0.5	0.00271411204890833601	0.00410392252280793873	0.00384332141580887628	1	-3840.64552060579354	1.47785263586703763	0.00753484240040479692	1	0.5	0.0136251063041698331	0.00493463999391401814	0.0121316614101014946	2	-1126.7417054575269	9.77930775081931003	0.017360355664526414	1	0.5	0.00398832931477933854	0.000638054258380558689	0.00224881533251589496
36150	-6376.60558885540195	15.3884366874934617	2	7.5	0	-1406.76816783689355	10.6113600453539902	0.0545535630111739014	1	0.5	0.00224373005436733549	0.00325884537178630466	0.00322128739408321417	1	-3839.63189857821317	-0.517714887023501547	0.00788958732835863194	1	0.5	0.0161022458902908422	0.00475567846307367852	0.0136713982032665594	1	-1130.20552244029523	4.70522113270054376	0.00788958732835863194	1	0.5	0.00282616225572608496	0.000531580724848325814	0.00223326771577788633
36200	-6374.57455339773696	27.1982971369725171	3	7.5	0	-1405.70792962473115	10.4815466117078628	0.0567090948860522817	1	0.5	0.00226868103733042547	0.00442810089705529715	0.00389581297463538131	1	-3842.45192446862166	2.95702201991961289	0.00950370723401988346	1	0.5	0.0143291008734570298	0.00575600235514996724	0.0119694832344782141	2	-1126.4146993043837	8.46358730073295362	0.0153653722032672732	1	0.5	0.00344712755255411089	0.000376905975174296535	0.00198664289674635973
36250	-6373.09232467954098	25.1912204850093957	3	7.5	0	-1406.5877245809188	11.8681722844888462	0.0489769156125041336	1	0.5	0.00234344182856928082	0.00431463888975315915	0.00320954067610594671	1	-3839.44792234175611	-2.26143035451921293	0.0069608395394967857	1	0.5	0.0168499594841654693	0.00424651613427218938	0.0143580295200175876	2	-1127.05667775686516	9.45299528516639853	0.0172869985187257998	1	0.5	0.00446798995729838933	0.000732699576826533112	0.00284834120230689682
36300	-6376.52838713295932	29.7493812072227399	3	7.5	0	-1406.30031512793244	11.6226017652707121	0.0505461303845766291	1	0.5	0.00166571659208532004	0.00386785768669681198	0.00265086848368905822	1	-3842.73342085611421	3.26822586623936218	0.00918208687028811837	1	0.5	0.0130915949123678113	0.0046963331276475024	0.0111200706553764295	2	-1127.49465114891223	9.12570570246029433	0.0174828903820719028	1	0.5	0.00310486457858628667	0.000471650173075627668	0.00170847696023667642
36350	-6378.38856792070055	28.8644964871876724	3	7.5	0	-1408.30197216158399	9.92030609987116918	0.0422806424934459441	1	0.5	0.00234762721696159596	0.00409706946708085495	0.0038833469146721776	1	-3843.09532995354266	2.51864982428896766	0.00983579678623863925	1	0.5	0.0157026004312177704	0.00583860600344471466	0.0123442092017880343	2	-1126.9912658055739	9.33326701754318577	0.0115004116349322841	1	0.5	0.00388872585878017197	0.000593786669872638706	0.00240045978115063481
36400	-6372.67103718011731	26.2704986603061279	3	7.5	0	-1407.31428748515918	12.1502400828216892	0.0497231072499507779	1	0.5	0.00272842173615139502	0.00352999386217451748	0.00313278424285240616	1	-3839.72667996015934	1.1769261735461285	0.00857290018480782838	1	0.5	0.0138451037568002814	0.00481106231712774383	0.0122619319593475148	2	-1125.63006973479878	6.89905745826205674	0.0158008294779392357	1	0.5	0.00426539934555686309	0.000428090509950620742	0.00279956273362786572
36450	-6381.75181450075434	31.6907666685314631	3	7.5	0	-1407.78823892235528	11.5985799325466452	0.0514619441443098721	1	0.5	0.0028859608485042299	0.00512758008508800399	0.00413938904730698325	1	-3845.59237263751174	4.260881949712779	0.00955219607292407541	1	0.5	0.0148435412352041808	0.00563867277417097121	0.010723029050110534	2	-1128.37120294088686	9.56754614722819241	0.010887859761787938	1	0.5	0.00412420985207099383	0.000830490390479117057	0.00277580517524375235
36500	-6379.10130996013322	29.4690456947944526	3	7.5	0	-1406.8827226025121	10.3893082623342039	0.0481190813847010082	1	0.5	0.00199521670480661819	0.00439531078218277985	0.00266859469330916208	1	-3846.23819244591095	3.88816489973500978	0.0110041004181234189	1	0.5	0.0116438430894727721	0.00648816786364613159	0.0111804422800375683	2	-1125.98039491171085	8.99338274802272863	0.0134345067196107969	1	0.5	0.00473203160462467784	0.000575439928758361523	0.00284557827682143218
36550	-6379.22335729804399	26.6147910519536914	3	7.5	0	-1409.18372282282735	11.1081245349246238	0.0519622409467214996	1	0.5	0.00333196316147676497	0.00525699071889744549	0.0038336313694363063	1	-3841.55348611033423	0.606086802641023326	0.00736941787264337646	1	0.5	0.0141103410285870704	0.0053129060382925376	0.0128279403137211093	2	-1128.48614836488218	8.78224394119602891	0.0140245698181753458	1	0.5	0.00354031978787226406	0.000819220385047095181	0.00178522990827917945
36600	-6377.05407858281069	28.364354416139804	3	7.5	0	-1406.1000131657463	11.3561546662437216	0.0552322342851598383	1	0.5	0.00147713016196290739	0.00416901616726983275	0.00269042486857912471	1	-3842.12537658553629	0.820537901386195756	0.00989433852427667494	1	0.5	0.0154269800904903182	0.00614504184149650221	0.0134662699404946157	2	-1128.82868883152832	10.4450154885228059	0.0119865499601530257	1	0.5	0.00411736240465365635	0.000888689946156786615	0.00239246100048106725
36650	-6377.8369976147851	26.2083731439913734	3	7.5	0	-1406.96415655366468	10.186209531840305	0.0499397146519828042	1	0.5	0.00252835775067313667	0.0034266770176831279	0.00357317016320668045	1	-3843.80241184145098	3.2749761981541603	0.00724637475424157618	1	0.5	0.0149033314520718128	0.00479800301781943377	0.0115196506955629104	2	-1127.07042921966968	6.58821602009964735	0.0157637830242633968	1	0.5	0.00526149183204883443	0.000738609343617175284	0.00228707133780448567
36700	-6377.89360686713735	28.5542632135689658	3	7.5	0	-1408.90170674905585	11.7676488096299252	0.0431601620003870048	1	0.5	0.00259807262693811459	0.00358131534355812754	0.00332875650503908563	1	-3840.14431852957205	-0.143515010932851794	0.00763557710127571627	1	0.5	0.0167688757572948544	0.00401483567565606627	0.013320937923200455	2	-1128.84758158850946	10.0531343252943302	0.0149738963720220126	1	0.5	0.00296067687101318191	0.000747398260667684624	0.00196667651160167692
36750	-6375.61156855187983	28.8508229440695558	3	7.5	0	-1409.59968853782311	11.974805611010968	0.0422038179425411678	1	0.5	0.00209076909852518424	0.00322818891783771024	0.00272114872309585148	1	-3840.17282023562348	1.08917828172385356	0.00739866158400521133	1	0.5	0.0127016067212093933	0.00425774149770116739	0.0115257020565173313	2	-1125.83905977843233	8.6137882952274154	0.0132065992818407776	1	0.5	0.00533027465665809018	0.000478288972814658038	0.00290439970959545293
36800	-6377.44021448994954	28.7867441889773055	3	7.5	0	-1405.83824009924274	11.8514274326799978	0.0520137472927454658	1	0.5	0.00214693125119079379	0.00426410042223071724	0.00316750263434681378	1	-3842.55590853682679	0.833612704934765247	0.00965082770748894661	1	0.5	0.017441638151104423	0.00464859191709064961	0.0132077245035922622	2	-1129.04606585388069	10.6197979927109962	0.018055950782710474	1	0.5	0.00452890858309260794	0.000999552525928616101	0.00275247935743765798
36850	-6370.90147830785463	18.8920145645419204	3	7.5	0	-1406.93450049730927	11.7825807121598558	0.0591393383891814783	1	0.5	0.0030249385798638501	0.00451258011177014737	0.00393376310957893171	1	-3835.83678354310769	-5.68001350405790006	0.00757644207892173467	1	0.5	0.0130928723053777406	0.0041424621049577998	0.0134585124339057349	2	-1128.13019426743858	7.42365900620078989	0.0141659223989653756	1	0.5	0.00799873131826705011	0.00052987694876678636	0.00422674555462468956
36900	-6373.52903501275705	23.2627499142169718	3	7.5	0	-1408.30965953362261	12.0226224587743644	0.0498010802104439446	1	0.5	0.00338606011732554791	0.00408619020346789354	0.00374225025187358267	1	-3839.4960917641879	-2.69011736325387574	0.00999009314549289228	1	0.5	0.0126700623520968093	0.00508706509995219148	0.0131020254337105586	2	-1125.72328371494677	8.02010605142247357	0.0156470253407834485	1	0.5	0.00414673487451263246	0.000400515082393427255	0.00201704207337701467
36950	-6379.53905673060945	28.7247511246855609	3	7.5	0	-1407.22997103090211	11.5501596507601576	0.0476528112106930357	1	0.5	0.0015250872533729492	0.00366458707918820804	0.00264470811239936494	1	-3845.91916982746307	3.26973852369709306	0.0111257203131531063	1	0.5	0.0144255460958489061	0.00481075933101412709	0.011473874413779719	2	-1126.38991587224405	7.62856306962863684	0.0129981560396174711	1	0.5	0.00628816226015136478	0.000437965445150279606	0.00307516712975211114
37000	-6382.10369537365386	28.0974992931540761	3	7.5	0	-1411.36796603248945	12.1435719614987896	0.0444834031747591563	1	0.5	0.00265264496613045733	0.00269279604951521605	0.00258222480395143726	1	-3844.73390683262414	0.477697655652530528	0.00592160983647476921	1	0.5	0.0153215344030579407	0.00271283697675678889	0.0118188517468824032	2	-1126.00182250854027	8.42209237048993842	0.0135932003030982875	1	0.5	0.00576974185514170582	0.000481005791750714693	0.00305204841005236914
37050	-6372.60387836470818	24.7337975194527147	3	7.5	0	-1405.76700090000622	11.5665841947774553	0.0529688783940603578	1	0.5	0.00212177044652291525	0.00426724158896553928	0.00293311398972376149	1	-3839.33604469844931	-2.18364390835025901	0.00985385258609284588	1	0.5	0.0148453991818871117	0.00489066704079036893	0.0138916286618557851	2	-1127.50083276625242	9.17685334351786608	0.00997681649423062984	1	0.5	0.00521413014916847443	0.000591530373460221999	0.00292626359595528221
37100	-6383.7471147929482	31.1228798138022711	3	7.5	0	-1406.70266238588306	10.3947228508872342	0.0512363343204684449	1	0.5	0.0018625526029914046	0.0051030770174100475	0.00396552534249925218	1	-3847.97292322531484	4.97619392794488036	0.00824872599742404108	1	0.5	0.0112333248355748483	0.00632469706232038562	0.0104945495982239675	2	-1129.07152918175052	9.64607026609872875	0.0139955983628535924	1	0.5	0.00641203322675047357	0.000935575534535279551	0.00365252448600149066
37150	-6383.07919480824239	30.5444836887051494	3	7.5	0	-1406.63361599323503	11.8816341029448367	0.0480273238834948019	1	0.5	0.00228934848644227629	0.00396639927311735405	0.00323845475402644327	1	-3845.64102673159186	1.26431519281775095	0.0100838435141094619	1	0.5	0.0149831082991716096	0.00724058668251457201	0.0134806275695997461	2	-1130.80455208341596	11.0025924667679753	0.012468999710110229	1	0.5	0.00354722000036979471	0.00108771784821680667	0.00223553877470358689
37200	-6372.77106305114557	26.2122512838156183	3	7.5	0	-1405.56516511080895	11.6053686210817943	0.0553949939932435464	1	0.5	0.00208734190489812295	0.00420098317955111458	0.0029010843316705703	1	-3840.04124940586007	-0.207501213152710307	0.00845029692754297422	1	0.5	0.0130493610811939949	0.00567729094289449055	0.0128873357626256794	2	-1127.16464853447633	9.55181578222997629	0.0180686145121082727	1	0.5	0.00467871904940708738	0.000728014864015424446	0.00290363598888452017
37250	-6374.02721977103283	25.819550014611611	3	7.5	0	-1409.30933446721747	11.8420259721606449	0.0447253262654723205	1	0.5	0.00305598026058268891	0.00423816512316435145	0.00340471796109310639	1	-3839.03946498033383	-1.368869009060667	0.00653729738806981767	1	0.5	0.01306359514004201	0.00359955994068465518	0.0119900307904924619	2	-1125.67842032348244	8.43021093180303183	0.0141151415188322197	1	0.5	0.00505730446499961378	0.00045229505875561812	0.00257407671793979768
37300	-6374.73610647835721	26.6458106212439461	3	7.5	0	-1407.4378747289154	11.8835556039897661	0.0636421211801860426	1	0.5	0.0030357291175205298	0.00402911602498387013	0.00371431449444564439	1	-3841.71118670602846	2.36829995830438378	0.00897215980686855673	1	0.5	0.0142897166752900626	0.00563826559430622744	0.0122456194893293124	2	-1125.58704504341313	7.66990138779162223	0.0146847686708240274	1	0.5	0.00427028646569024492	0.000333638360348445832	0.00249213639173362107
37350	-6376.82064741765862	30.0040865264953283	3	7.5	0	-1407.21408084285122	11.8602439236868449	0.0554146739499637581	1	0.5	0.00315172240421048803	0.0038256651680824913	0.00321355841169326112	1	-3842.0617220999643	2.23396458539552967	0.00704467801127930515	1	0.5	0.0121051559931447238	0.00454876716629048442	0.0110700009533248687	2	-1127.5448444748431	10.0673558516459849	0.0136550127505476303	1	0.5	0.00389398953112856695	0.000756097722595379211	0.00218073049316579171
37400	-6373.80973357745461	27.1160567123766931	3	7.5	0	-1406.21227049307277	11.5212321215451077	0.0519153287834588292	1	0.5	0.00155780656971653579	0.00396972093625918079	0.00266201480495486869	1	-3839.86838253268843	-0.654984739633039936	0.0076209776288521016	1	0.5	0.0126847977824299657	0.00383839192870445408	0.0117635580740398597	2	-1127.72908055169319	9.84466222091572618	0.010951808861660443	1	0.5	0.0045747421284670119	0.000702841284776745861	0.0025987624713580881
37450	-6377.24931927181478	27.860555208191748	3	7.5	0	-1406.86885103745612	11.3479467678590566	0.0613138214255952649	1	0.5	0.00222757974913319421	0.00525397306652564382	0.00349054384359488105	1	-3844.718926840118	3.01947605835577804	0.0102751456656433923	1	0.5	0.0154425981987645951	0.00459537018788682035	0.0116474814654999367	2	-1125.66154139424066	8.77886142692121041	0.0158079097276646666	1	0.5	0.00457335393348868181	0.000487614046244219863	0.00266191496456402981
37500	-6373.93237658882208	25.0268492664249642	3	7.5	0	-1406.53167157503071	9.64420384849302081	0.0513253817791535644	1	0.5	0.00143761635846908912	0.00378534135093984729	0.00311559463221708528	1	-3840.00974744526729	-0.120318802600742458	0.00687578490659637113	1	0.5	0.0160241970635980197	0.00416569607295861222	0.0131748592877196855	2	-1127.39095756852362	9.52118693085619228	0.016520646786945474	1	0.5	0.00555352482700600166	0.000776310379373142709	0.00331040672171526622
37550	-6373.93687328385568	25.3836728304537331	3	7.5	0	-1406.08275346064988	11.3829016362191417	0.0544976062300592465	1	0.5	0.00149052319947431261	0.00412216551111646047	0.00288464343349660417	1	-3840.25081688044156	-1.70142478846424794	0.0103678141384359497	1	0.5	0.0127464984200088369	0.00568841785765116913	0.0132233951954303722	2	-1127.60330294276469	10.333832377593513	0.0159905299499119059	1	0.5	0.00398791076231155405	0.000807922085469082638	0.00237074056494859017
37600	-6379.48789589300668	27.9999587497446072	3	7.5	0	-1408.23438555543862	11.1037308365094773	0.047961580943606634	1	0.5	0.00179816217821571027	0.00543731795561320022	0.00376139144825926542	1	-3845.45633608888102	3.86191115283566688	0.0102473378992929114	1	0.5	0.01458864367413212	0.00637972191759926272	0.0113276557167375259	2	-1125.79717424868704	6.81837388844216719	0.0141712388069878473	1	0.5	0.00502736644641459812	0.000434742266736155576	0.00223509449872385082
37650	-6376.25225448583842	29.3402297857198597	3	7.5	0	-1407.03736596158956	11.6010526732008614	0.0499256028036096089	1	0.5	0.00220772617695863017	0.00502633829580302269	0.00354619698303184922	1	-3841.12104855498092	2.32521680937836805	0.00743145355047655255	1	0.5	0.0136938189440044666	0.00424580658183861502	0.0114725355552333687	2	-1128.09383996926772	8.67442782851939853	0.00978720526916187702	1	0.5	0.00364237970705909644	0.000402362843763713325	0.00194085474205195861
37700	-6377.3768480881763	29.5718345604793456	3	7.5	0	-1407.0684694760414	11.7233367902315422	0.0566797609625191573	1	0.5	0.00298735051549658525	0.00480388180375179805	0.00368871421482062966	1	-3841.86132135988191	2.09904523412269484	0.00963795102896994153	1	0.5	0.0123022351303222425	0.00557580024898999063	0.0117302090618325149	2	-1128.44705725225322	10.4878720933362537	0.0156060699500827297	1	0.5	0.00429096222313869215	0.000947520999021658891	0.00247751814308625655
