generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_E1	ln_likelihood_E1	ln_prior_E1	root_height_E1	mutation_rate_E1	freq_1_E1	pop_size_E1	pop_size_W1	pop_size_root_E1	root_height_index_W2	ln_likelihood_W2	ln_prior_W2	root_height_W2	mutation_rate_W2	freq_1_W2	pop_size_W2	pop_size_E2	pop_size_root_W2	root_height_index_W3	ln_likelihood_W3	ln_prior_W3	root_height_W3	mutation_rate_W3	freq_1_W3	pop_size_W3	pop_size_E3	pop_size_root_W3	root_height_index_W6	ln_likelihood_W6	ln_prior_W6	root_height_W6	mutation_rate_W6	freq_1_W6	pop_size_W6	pop_size_E6	pop_size_root_W6	root_height_index_W8	ln_likelihood_W8	ln_prior_W8	root_height_W8	mutation_rate_W8	freq_1_W8	pop_size_W8	pop_size_E8	pop_size_root_W8	root_height_index_E	ln_likelihood_E	ln_prior_E	root_height_E	mutation_rate_E	freq_1_E	pop_size_E	pop_size_W	pop_size_root_E
63950	-17549.5486804490647	-9.65575951028276336	6	7.5	0	-320.971851166074146	9.50184656557517471	0.00119283753168606841	1	0.5	0.00322996112566374498	0.000711519310539000956	0.00173231776036365912	1	-759.417501823474367	11.3141580074118231	0.00353648452778975364	1	0.5	0.00520025811999147609	0.00190065684672741748	0.00365584854016652583	2	-4511.97291861616213	4.0365672588482866	0.0104008824714992096	1	0.5	0.00556183859013656065	0.00960362830530402112	0.00995801636141985073	3	-7721.58911032017204	-64.9441079477760468	0.0294311982457755965	1	0.5	0.0574470289345779955	0.00259583231136079019	0.0601331170542651061	4	-541.67005322527973	7.10515276712791533	0.00156115040774264528	1	0.5	0.000281404867444603796	0.00152763161253132817	0.000949445005067192584	5	-3693.92724529790121	6.1750400940154897	0.0422688825673224119	1	0.5	0.0104002832500025479	0.00290109528948522943	0.00812978444191561796
64000	-17546.8047989545739	-7.24319762664588751	6	7.5	0	-321.624014659030365	11.1579954067614366	0.00104969089304151253	1	0.5	0.00220556235556123963	0.00121632245971352131	0.00169855942585513662	1	-758.265175871842644	11.6395666076164019	0.00451267477473642816	1	0.5	0.00452432886526772486	0.00341445149880862959	0.0036549160017978503	2	-4509.12994484676165	3.28101816919292588	0.0113248096476086888	1	0.5	0.00603840070103742622	0.0122924010833741319	0.0114635988134642996	3	-7720.10884186681869	-66.5081982738178965	0.0265142650589124847	1	0.5	0.0602252310969290869	0.00215768914930774538	0.0617391615322376922	4	-543.145549510996034	7.23081962893380492	0.0015833041964066544	1	0.5	0.000333658457215202679	0.00198000801224695357	0.00130020200162477614	5	-3694.53127219912221	8.66601670673210833	0.0420666873469025537	1	0.5	0.00920687172727036041	0.00293922514611996612	0.0067570069904370712
64050	-17557.6054940995891	-13.8172094438349493	5	7.5	0	-322.411788222673238	7.88468854194702118	0.00194512356911199385	1	0.5	0.00290173296656631328	0.00148029337014448379	0.00162714114153390496	1	-759.784229782760008	11.2663322838830418	0.0074679271828312771	1	0.5	0.00400910294391844304	0.00284147899180994682	0.0029776213929403432	2	-4510.07420698932401	4.5453278055581201	0.0125084052199234356	1	0.5	0.00686967609602729366	0.0118296441405762436	0.011002929521367796	3	-7724.52727495515865	-62.7554864211803789	0.0272974458749135306	1	0.5	0.0541685291199421326	0.00203074100819182609	0.0566946422359807245	0	-541.13475448214615	5.8221378574450533	0.00194512356911199385	1	0.5	0.000273795274324162524	0.0012769737508444227	0.000887489096979428055	4	-3699.67323966752883	10.4277216833720772	0.0546069512334766347	1	0.5	0.00754228873325792602	0.00319294257309285425	0.00534094845020691676
64100	-17552.7128453527475	-17.6365790529507009	5	7.5	0	-322.559588601796406	10.864864340122466	0.00162531877802116393	1	0.5	0.00337865664975593163	0.00111487414628720508	0.00207296495059348463	1	-759.761477176986546	10.0008258712879901	0.00589533428202305976	1	0.5	0.00516047036317011324	0.00560946976931139905	0.00610224554175991651	2	-4512.09105496032407	5.57573017326092568	0.0117427808870859841	1	0.5	0.00592814266845655569	0.0100804739424566504	0.00975999665864395183	3	-7715.37078654618199	-72.2401770844581819	0.0257862588671147683	1	0.5	0.057613164009191413	0.0024681150602323316	0.0642674548841952464	0	-545.721409363330395	8.51749388403987595	0.00162531877802116393	1	0.5	0.00137116296232850181	0.000607662710974282401	0.00108902161232981133	4	-3697.20852870412637	10.0907676684672865	0.0531576873741237341	1	0.5	0.00808709140035387616	0.00321925502733534782	0.00562138665790346253
64150	-17551.3072498025249	-10.388836297444989	5	7.5	0	-319.98849270346858	9.5297500476387178	0.00188473338697831786	1	0.5	0.0010241668017509746	0.00101236847473462686	0.00106686984174667455	1	-758.549358064595481	11.39834640000063	0.00562289725194915855	1	0.5	0.00408606968414179129	0.00520735901699717098	0.00439555157488621777	2	-4512.68312289155256	6.19861790819872738	0.0117357391099759071	1	0.5	0.00643229450465325221	0.0104409667540199553	0.00970246686451845322	3	-7723.67587289399762	-62.8689677157467912	0.0399315709477983949	1	0.5	0.0587645492833571981	0.0023839513023584261	0.0591691818406784378	0	-541.951375744928782	7.68507649717209063	0.00188473338697831786	1	0.5	0.000437859329100601016	0.00112220177064938846	0.000827606172425729447	4	-3694.45902750398182	9.29544718741689735	0.050842666656208936	1	0.5	0.00929576502433247971	0.00328634848610582413	0.00624267272567104875
64200	-17549.6763347178785	-17.9322374317788196	4	7.5	0	-320.140765631180216	8.69480962680924208	0.00191292653016990485	1	0.5	0.00155366386694539616	0.000488445059263069065	0.000977472784191118355	1	-757.617028986659534	11.3387830297648158	0.00589719178254242797	1	0.5	0.00583324580998698886	0.00347572203996002454	0.00461716577122082798	2	-4508.95358478217076	3.01020936341647172	0.0110283100745820692	1	0.5	0.0059911846865616375	0.010538294734789757	0.0109083232176227802	3	-7724.06900175458486	-63.7126571650188396	0.0469885256017527619	1	0.5	0.0565507216399451021	0.00206532033107597896	0.0583917539114136575	0	-543.007995963386975	8.70794529414076379	0.00191292653016990485	1	0.5	0.000586055484813436398	0.00119382212424537309	0.000850606764608342631	3	-3695.88795759989625	7.85678691137799134	0.0469885256017527619	1	0.5	0.011055954683094088	0.00238191027991932524	0.0063069460438701843
64250	-17554.8680624114204	-9.10478529887273069	5	7.5	0	-325.10241432447026	11.4114898698507261	0.00523720407489949077	1	0.5	0.00215903913723926831	0.00160510676479789453	0.00175533775372461011	1	-758.571026142274604	11.4218321780654435	0.00415405205647890671	1	0.5	0.00553314188444904969	0.00359166898624582384	0.00438757200552756903	2	-4511.23136344360864	5.17999432593801146	0.0114903706584474716	1	0.5	0.00592741054863932075	0.0121032674203733655	0.01040592252706702	3	-7721.79547293704672	-65.601147349448695	0.0443700459777211578	1	0.5	0.0562768675813828459	0.0021230464234138339	0.059424488987287763	4	-543.342733612696065	6.93298965399629807	0.00321991571117850482	1	0.5	0.000931334950842434978	0.000346041039204312705	0.000622324900748816518	3	-3694.82505195132489	9.02256075743222752	0.0443700459777211578	1	0.5	0.00944044062136095534	0.00355425293772309355	0.00678308259279929073
64300	-17552.1070475210508	-9.01182455034278362	6	7.5	0	-322.035429057842236	10.731558239113042	0.00314765680667855813	1	0.5	0.0018260738796789112	0.00128669988092327279	0.00141694007129309274	1	-758.854059160621318	10.6300112659677595	0.00557688811393421916	1	0.5	0.00526794983777912566	0.00240634412256740277	0.00330038241155311335	2	-4510.04135486373525	4.65013565831086595	0.0139546169114046145	1	0.5	0.00723316013096846153	0.0111611250402019538	0.0109254179327199653	3	-7721.07901722687802	-67.2038644651574231	0.0197313397811308307	1	0.5	0.0625517189591910105	0.0018559702450519609	0.0626595077152672236	4	-545.147910481268923	6.47831530357623819	0.00145589351924289194	1	0.5	0.00145555646298333266	0.000256902453714591601	0.000933719464228830245	5	-3694.94927673070288	9.19840758113038959	0.0510447593974070885	1	0.5	0.00917409918195158554	0.00356086473105978211	0.00665191711955207595
64350	-17560.7695714695365	-12.5173070527499082	5	7.5	0	-324.424135385841168	9.3898306075944511	0.00208102556949051618	1	0.5	0.00240023904545423562	0.00280520189308103339	0.00201651469189024829	1	-758.925619360190581	11.2549334616325822	0.0081538488373276586	1	0.5	0.00483244333546065542	0.00462200024258388985	0.00500550969865508778	2	-4512.0008748260525	5.4007466464926317	0.0112050534232744775	1	0.5	0.00550898845496790301	0.0115485525407597878	0.0100646217702573364	3	-7723.5899830767903	-64.9223286755530893	0.0526455413078817866	1	0.5	0.0623655000998181788	0.00206691804578521031	0.0613622503580858666	4	-547.340419374639851	6.50409697839678813	0.00250459515364590728	1	0.5	0.00205637878517569463	0.00020927499054090653	0.00103364810968443804	3	-3694.4885394460207	8.13976624468295284	0.0526455413078817866	1	0.5	0.01027067127476744	0.00338231694932809206	0.00743879399274423748
64400	-17545.0555525564705	-22.5307905707234966	5	7.5	0	-321.200660089335031	10.7180372466398453	0.00250197397525818346	1	0.5	0.00154081331037835305	0.00125371897277799446	0.00144054651150369228	1	-758.376937838910408	10.8011786974904993	0.00715317285348781706	1	0.5	0.00400478909175185777	0.00345935335966887072	0.00431083886146124088	2	-4508.12131402720843	0.665467405567699899	0.0116664212474434804	1	0.5	0.00554902338617099464	0.010205498890930257	0.0111907785113812552	3	-7717.18639942563368	-69.9142278012358673	0.030855249567181553	1	0.5	0.0587932859078694955	0.00189998735295418943	0.0628237589150336534	0	-539.830334900613707	5.2543144740168799	0.00250197397525818346	1	0.5	0.000231418013636354306	0.000722699811318060084	0.000457957912959237933	4	-3700.33990627477124	10.3308661374200916	0.0454339907945135388	1	0.5	0.00748831141345324743	0.00218416660205516091	0.00479775539252966839
64450	-17549.7706985662153	-7.61949708904468537	6	7.5	0	-320.378030637318489	9.24622389600260775	0.000973391676712809261	1	0.5	0.00308553745947776851	0.000484368212205228807	0.00179122432987917812	1	-758.03340810968291	11.6635749182555486	0.00610065133160160242	1	0.5	0.00430712272012560501	0.00284014054442513443	0.0038306609874919394	2	-4511.64163066751462	5.66156877728352015	0.0120793518323324377	1	0.5	0.00592292195495284536	0.0118644438154282654	0.0100659535739219142	3	-7724.96703757519026	-63.6834606232034588	0.022521073615031157	1	0.5	0.0522219141533219536	0.0018526120898430757	0.0559502114583721524	4	-539.742274556651182	4.61444850841513343	0.00221904093037544534	1	0.5	0.000259323018896139696	0.000510041298656322144	0.000359129953912204079	5	-3695.00831701985589	8.68437589180240366	0.0541160483869126407	1	0.5	0.00911182974756788271	0.00330017243987631818	0.00542579796968997198
64500	-17531.4538063804284	-28.6712549444683233	6	7.5	0	-320.721508786058337	9.66616931217933839	0.00183042947174717925	1	0.5	0.00248422373127548789	0.00077540039075628571	0.00143420057739475381	1	-758.475667571098256	11.1710492407376982	0.00569691030687492946	1	0.5	0.00504785543202893299	0.00490587497405593938	0.00517704166866182758	2	-4508.39363958225476	2.55378054485500172	0.0137614704108152217	1	0.5	0.00652003250719443341	0.0127399293100854648	0.0121066939386071208	3	-7709.19989846418503	-81.4785611940555015	0.0273722082103500033	1	0.5	0.0537559179121708253	0.00266678037929298515	0.0668573849246650448	4	-539.989472306448874	5.05697112564720896	0.00244785153185836509	1	0.5	0.000190976051275384745	0.000950237406475561803	0.000610156461607361971	5	-3694.67361967038596	9.02863035681799175	0.055531346571816631	1	0.5	0.0096972131331701187	0.00310240613050597218	0.00628177256368456314
64550	-17543.4932007612624	-16.3642558286448931	5	7.5	0	-320.865211477042692	10.7250674000891877	0.00169238251220960186	1	0.5	0.00225002732666556649	0.00096548833490021945	0.00157323161433311305	1	-758.284558585033665	11.838439887999634	0.00577462573908508765	1	0.5	0.00362566362267615228	0.00413714712820766658	0.00363994924473189443	2	-4508.55928180515002	1.99053098133299855	0.0131519966160642508	1	0.5	0.00734178859565601943	0.0114679554369706387	0.0122608887182845266	3	-7717.45392163132783	-70.9834532886843306	0.0408260421422731931	1	0.5	0.0550886739850640558	0.00309149117198317166	0.0628730210450645227	4	-543.318190514798516	8.50638826199962139	0.00136000103752769992	1	0.5	0.000510649506089885232	0.00134947128257977803	0.000873296107412559284	3	-3695.01203674791032	8.46462162016817388	0.0408260421422731931	1	0.5	0.00981518647066717022	0.00259178480038309463	0.00675064354447858089
64600	-17557.2992396823465	-7.12359799759978785	6	7.5	0	-321.673607181196985	10.7516213138799905	0.00108216932458958699	1	0.5	0.00290485634127549521	0.000965242005618626277	0.0018346756125625851	1	-758.216191848085714	10.0573278844629819	0.00513195987669678305	1	0.5	0.00496542720090263189	0.00440594649022749574	0.00547793083180192399	2	-4510.1443453451102	3.4356446495890296	0.0115466598056022367	1	0.5	0.00693843223612989821	0.0100721187731625805	0.0110149488198130179	3	-7727.74434173915415	-63.2823734824640454	0.0229955094538612619	1	0.5	0.048853410499013164	0.00243612855396771423	0.0545281360124972581	4	-543.03987981339867	6.24382523931998534	0.00606735653100051904	1	0.5	0.000535507129508859319	0.0004986851279102229	0.000468325367276904432	5	-3696.48087375540126	7.90571715768400196	0.0354772258059286444	1	0.5	0.00983788590454327642	0.00285160846969291721	0.007230000384876859
64650	-17551.8137526215287	-20.5874368440913358	4	7.5	0	-322.760074784157666	10.8338507790926606	0.00248117494591570823	1	0.5	0.00246356887545294643	0.00162457261565033336	0.00176871201202084697	1	-758.672268178890477	10.7980359169825135	0.00773118343170535634	1	0.5	0.00513784120837906463	0.00445290790829893941	0.00529947792987110582	2	-4510.85052385875679	2.90394914076778576	0.014200287580808069	1	0.5	0.00603130381128615112	0.0104426559037426626	0.0109222368328589382	3	-7720.03678618511913	-68.4502202359245757	0.0444511391653883495	1	0.5	0.0560535058871265424	0.0031635356917073215	0.0620847166270635104	0	-544.214299241893741	8.46605267414846807	0.00248117494591570823	1	0.5	0.00090447631201540416	0.00107418305501832891	0.000841278973323295975	3	-3695.27980037271209	8.99269248658809772	0.0444511391653883495	1	0.5	0.00893792774927162914	0.00241611987300687121	0.00619842299452346562
64700	-17554.308114106967	-5.84823599318627707	6	7.5	0	-321.127399788666935	9.63619144430998986	0.00181072811375988904	1	0.5	0.00289925583492231694	0.000592227969920371957	0.00181252582085982884	1	-757.546867208410731	11.7554928367875462	0.00597925837762201991	1	0.5	0.00472311127825295746	0.00325354142204577765	0.00411364715512070166	2	-4508.36359614597404	3.31423445555886431	0.0134695574901895036	1	0.5	0.00668081829138551016	0.0115523021327159098	0.0114808554418709477	3	-7726.45492861991443	-60.5294158075671902	0.0337115748753381642	1	0.5	0.0593018308535381219	0.00260964168974690304	0.0581013677103759951	4	-545.284861177010157	9.59146541300014022	0.00168029595176533348	1	0.5	0.000972958214164831923	0.0011347991623026272	0.000975665891509615822	5	-3695.53046116698988	3.92232539193928886	0.03868115566043593	1	0.5	0.0113289701450382634	0.00327355295623680924	0.00946201774312591289
64750	-17551.2933060776631	-20.613668467902226	4	7.5	0	-320.133672151368501	9.79607503359606113	0.00192422394422292432	1	0.5	0.0016944417711926322	0.000740452698875100428	0.00125097800668049907	1	-758.395638864939087	10.8516772556254359	0.00413102520403993249	1	0.5	0.00667227259093500571	0.00296751799832476815	0.00497266342136637625	2	-4511.12782657943717	4.40018670038217508	0.0132303091844235346	1	0.5	0.00750797400330315001	0.0121861150254453793	0.0112561277606351359	3	-7719.05277178986853	-70.1691793255552483	0.0543927761991012462	1	0.5	0.060485268318008642	0.00217190731004724682	0.0641186857660194509	1	-547.626357697486469	10.1815642854968189	0.00413102520403993249	1	0.5	0.00155144317890969674	0.000940480770024649994	0.00128369337169116074	3	-3694.95703899456385	8.93926012909583889	0.0543927761991012462	1	0.5	0.00969408314590709461	0.00356898470551150282	0.00636105898278366624
64800	-17544.9127335778176	-17.9251936088135011	5	7.5	0	-321.039486738450705	10.289689728992947	0.00175208475282061672	1	0.5	0.00145878631219713934	0.00165857131621060584	0.00134816118537066246	1	-759.182735978695177	10.2176243045592905	0.00809012243044814061	1	0.5	0.00582066304851662237	0.00287146490061898716	0.00499490472663405294	2	-4509.10626601502736	4.00084649978642304	0.0123018088792018129	1	0.5	0.00618750128679346201	0.0121947557776341912	0.0111582601013750764	3	-7719.58665365379966	-68.5975852025184025	0.029147432071493222	1	0.5	0.0644571454190102783	0.00201204806412810713	0.0644376205440093525	0	-541.163814667103907	7.10009385424255868	0.00175208475282061672	1	0.5	0.000299105226947220975	0.00123754327440112489	0.000756345900836281936	4	-3694.83377652474155	9.06048259287908309	0.0424185468652482911	1	0.5	0.00908172565293319418	0.00320959632473408066	0.00663685021729421877
64850	-17547.5593795201676	-10.7915715705045514	6	7.5	0	-322.617926138690791	11.3697820860070316	0.00294883051110164966	1	0.5	0.00154419455938156541	0.00187400392926306597	0.0016585791440267329	1	-757.65423185215036	11.7234941686608067	0.00501681029149616143	1	0.5	0.00491910493085863723	0.00356765035012209441	0.00424189572664903335	2	-4509.42862489747222	3.13842387648787735	0.0128257667244379998	1	0.5	0.00592623969129170858	0.0104628387015344246	0.0108018478656980305	3	-7719.75213150336458	-66.7620674282671445	0.037786087143427495	1	0.5	0.0566413490835676811	0.00221055662949035418	0.0603693153437126553	4	-540.976135980033746	6.29644303649027393	0.00130765008477517456	1	0.5	0.000331292795037955838	0.000760915673193334006	0.000517036623092815206	5	-3697.13032914845553	8.25086105806919434	0.0481472121212491236	1	0.5	0.0103133756597856129	0.00186750633408293222	0.00624583241842366268
64900	-17547.3051307164496	-22.9084495431870252	5	7.5	0	-319.46360482690676	9.11691209323176821	0.00129628322427345925	1	0.5	0.00159393884377622406	0.000641509441493662877	0.00119998953152508268	1	-759.54674829606472	10.6186942600268033	0.00784775358140737088	1	0.5	0.00707810417226934288	0.00264988621224052914	0.00499564648937740521	2	-4511.07339201344894	0.736834223434456703	0.0166691671073639393	1	0.5	0.00709728942263763291	0.0110297511070017885	0.012416408721947032	3	-7717.04151564598214	-73.5436229760004068	0.0428682113012182758	1	0.5	0.0630152730703438108	0.00166246986636272307	0.0666078773728577544	4	-545.062450150735458	8.7262410092539362	0.00217829892518305555	1	0.5	0.00126147137923628486	0.000634691966248143182	0.0010173869774338254	3	-3695.11741978331338	9.14780914764520503	0.0428682113012182758	1	0.5	0.00948463374314336381	0.00259691073044427062	0.00593835023673365461
64950	-17547.6571700459826	-15.7280995562124328	5	7.5	0	-319.352290005761517	8.07644447286577716	0.00128637056457811712	1	0.5	0.00165308638780190605	0.000495039104340610331	0.00120372118924984457	1	-757.705625897799564	10.9975547584451121	0.00493403620044136244	1	0.5	0.00568239610881385738	0.0034728739100549611	0.00495907334033985833	2	-4511.343948232824	4.82048812850687725	0.0125287474840398549	1	0.5	0.00616633498953734691	0.00975899526947678758	0.0100481249801114871	3	-7721.47685037066367	-67.3542587836537052	0.0490152616519957604	1	0.5	0.0638063917539640341	0.00203977893356520378	0.0634220982691269947	4	-541.710889319285116	6.73580494230128579	0.0048443672862844931	1	0.5	0.000345074816503312563	0.000846621142525424714	0.000592312215047536097	3	-3696.06756621964814	8.88209113089036961	0.0490152616519957604	1	0.5	0.00938377396114477118	0.00206713153676868749	0.00601913106404582555
65000	-17555.5398396572928	-4.83730809694086972	6	7.5	0	-321.834031161503617	8.98319535838730232	0.00206187058901423489	1	0.5	0.00297657352743012056	0.000671661130509852429	0.00208410253248668539	1	-757.588160141092544	11.4363793359378647	0.00501061699956884161	1	0.5	0.00524122123292513308	0.00351491899087192543	0.00459173321612946217	2	-4514.08390347137174	6.64593437188653269	0.011730858493727488	1	0.5	0.0060707265876979678	0.009877560764885749	0.00924749919245762379	3	-7725.52030331496371	-63.7126950755436781	0.0318658188692169247	1	0.5	0.0545523921307475221	0.00158676149302123962	0.0567982150636160768	4	-541.018045767516583	6.57390150680624785	0.00369666241018096415	1	0.5	0.000320960845298061544	0.000909241681375687187	0.000579339943080732543	5	-3695.49539580084547	9.50683610272292512	0.0482900428066338899	1	0.5	0.00888402076464919234	0.00239700683056425423	0.00551618840864628174
65050	-17556.429316292244	-9.42855797216904712	5	7.5	0	-321.203477348424258	9.56718782635746479	0.00114457358661538048	1	0.5	0.00350631697134426608	0.000567242977014573006	0.00207562655096530865	1	-757.806008551710875	11.4818853959711191	0.00664224001846723706	1	0.5	0.00464373482724192085	0.00320308960068958933	0.00423923061599285576	2	-4509.92869093435274	2.68025525020131994	0.0149633534702618906	1	0.5	0.00775581240031951533	0.0108452390863856534	0.011932945847329313	2	-7728.51633389920971	-61.7078932270657532	0.0149633534702618906	1	0.5	0.0569817802621690947	0.00145899496231027023	0.0565378518031699265	3	-542.519381673864018	7.27203216176582146	0.0035566743610302644	1	0.5	0.000301367615043046471	0.00162272405801042034	0.00102556051791246618	4	-3696.4554238846822	9.02960940530797984	0.0449560475423532863	1	0.5	0.00923082565572580678	0.00211381520590835136	0.005303602955921396
65100	-17536.9680370487004	-27.3762010539141158	5	7.5	0	-320.654126929273502	10.0282155779136417	0.0010110562187007528	1	0.5	0.00180998058201638549	0.00111099893504833344	0.00127336185878654425	1	-758.692194744486528	10.2259231094338006	0.00550441114649309442	1	0.5	0.00751489179509284323	0.00377980482185805069	0.00529994147134494036	2	-4508.09141586049736	2.30397718861158296	0.0138068641916329182	1	0.5	0.00662589906672100999	0.0110054787170808643	0.011648374238222169	3	-7713.11792643364606	-75.2786698674924821	0.0360166094708971249	1	0.5	0.0596396434066364806	0.00199982205563159184	0.0664788834060497796	4	-541.485591390118088	6.57731899862844571	0.00464775462103443875	1	0.5	0.000317840685987994551	0.000875892871774012647	0.000581513474841119956	3	-3694.9267816906804	5.49104939070090836	0.0360166094708971249	1	0.5	0.00991624194335199299	0.00302212678395291298	0.0082300415361962441
65150	-17554.3903725871423	-10.8801124709980215	4	7.5	0	-320.800053522252938	10.689903480953646	0.00223364220818494377	1	0.5	0.00150030556753670097	0.00121089388780908731	0.00132324742665128814	1	-757.582770875612823	11.1909388864292723	0.00445070966160544812	1	0.5	0.00457208993116808848	0.00323920615871888798	0.00434603621825824672	2	-4513.18073310590717	5.5731877915127086	0.0132959021074089394	1	0.5	0.00602861782280177203	0.0130344088284965066	0.00981063382162011659	3	-7724.9907099023967	-61.934183293934737	0.0406563435782949789	1	0.5	0.0581896578149995736	0.00277176774673178195	0.0587849662162284251	0	-542.567429521126428	7.94781583254687973	0.00223364220818494377	1	0.5	0.00033604590293166524	0.00182518914672130314	0.00110213509696699711	3	-3695.26867565984594	8.96130368040818226	0.0406563435782949789	1	0.5	0.00886916532187200478	0.0030682401252184262	0.00660217620261720553
65200	-17549.1585091768247	-12.0046917576276044	5	7.5	0	-321.32842697119321	11.1187960255893792	0.00130996784362425941	1	0.5	0.00215846150054450209	0.00123314502658534195	0.001628017034950178	1	-757.764237751217138	11.2476514691825429	0.00418173555999617683	1	0.5	0.00442190257348855885	0.00311828954755633556	0.00419522010376671868	2	-4507.48740802384873	2.1642901594013324	0.0128162709180804617	1	0.5	0.00630600181541992461	0.0113959825351035368	0.0117039171325178399	3	-7724.62224504737242	-64.2308037450609106	0.0460262028102802201	1	0.5	0.0638428801189685063	0.00297554757070420854	0.0622872333180669382	4	-543.585754121423633	5.87608270180380643	0.00136153763890768014	1	0.5	0.00107499342636563616	0.000254768484873002369	0.000592526966550589902	3	-3694.37043726176762	9.01420899537931319	0.0460262028102802201	1	0.5	0.00909503066975968742	0.00318741812448919198	0.00665998259824942661
65250	-17541.9357383967072	-26.2171263099640584	4	7.5	0	-319.773915415707847	9.3058658039558324	0.00182938477059912128	1	0.5	0.00121518355500868452	0.000745957214581196995	0.000937846194727755614	1	-758.571142442514883	11.8301021846719223	0.00401180715431912003	1	0.5	0.00460820400225790943	0.00353836003794013058	0.00395685999109034094	2	-4507.53872059826244	1.93753822674793241	0.0126662593375580067	1	0.5	0.00666082189711306779	0.0117633262364594642	0.0120939372135716837	3	-7714.91769504517379	-73.8423769347775192	0.0417908268736737823	1	0.5	0.0560328960496956699	0.00193104420162327518	0.0635506012218378241	0	-543.354936082167455	8.08373616379919468	0.00182938477059912128	1	0.5	0.000887736006631771385	0.000645050422495474138	0.000698384889480181269	3	-3697.77932881288234	9.74325515261812214	0.0417908268736737823	1	0.5	0.00779657678548360475	0.00282010705539153996	0.00581865385787826237
65300	-17558.3092162129251	-9.19942389152479123	6	7.5	0	-322.586284770240241	9.95907635817957626	0.00324318988292551921	1	0.5	0.00266780801668839917	0.000915731196513941219	0.00156345291913185689	1	-757.418107367004836	9.07843094956261609	0.00523493607609342663	1	0.5	0.00442661313421624601	0.00265104052837199277	0.00441288394779175593	2	-4512.76357216661199	5.94751383999293637	0.014573925577321423	1	0.5	0.00743701655247689265	0.0101441183029465105	0.010039869606669416	3	-7719.74761929237866	-68.7051114584231897	0.0190771914754499505	1	0.5	0.0593269215700354194	0.00163667196537518596	0.0619844920906933369	4	-546.63980753031808	10.1878331811820004	0.00213243901624704003	1	0.5	0.00122252799800587255	0.00129301489131270343	0.00115227936675801413	5	-3699.15382508637049	6.31372938938492823	0.0354945526829608463	1	0.5	0.0103643239360149356	0.00439327505316237411	0.00887495934211994519
65350	-17565.4802252606751	-5.19662561532197831	5	7.5	0	-321.082004593550948	8.64079872948055083	0.00195790793910646799	1	0.5	0.00260241434343747198	0.000488140051858507585	0.00170544154329463934	1	-760.324327316892095	10.7869790745242575	0.00438185066414597396	1	0.5	0.0039109506387039368	0.00638530102710758475	0.00478742777823161665	2	-4508.11412933450083	1.9321187045902235	0.0136865917259589229	1	0.5	0.00710572093775824545	0.0107279705780938678	0.0118882446779730484	3	-7734.00274064321638	-56.3055828060576289	0.0490171056268031147	1	0.5	0.0576590476614461944	0.00173400668110507247	0.0538041946622265441	4	-544.813658842741347	8.10731116364445725	0.00281177137252568241	1	0.5	0.00128796795584432654	0.000449236345747974785	0.000905416559351041863	3	-3697.14336452977477	9.45261813818436991	0.0490171056268031147	1	0.5	0.00876836407557055227	0.00421713614906794529	0.00632572304899521858
65400	-17544.7827213308301	-21.6980731739234542	5	7.5	0	-321.927372832164224	10.1049942057088735	0.0026158028158667899	1	0.5	0.00278200016710718938	0.000773562414021596403	0.00163585532693934894	1	-757.435975644420068	11.3452976450406453	0.00520493201589729976	1	0.5	0.00528007855396268964	0.00303600707236858364	0.00443496844684996769	2	-4506.87481460119125	0.633863530870375058	0.0118188738811920088	1	0.5	0.00577764644036353209	0.0116533748764825178	0.0120473968805423007	3	-7720.88357813312541	-66.6621312361037894	0.0234841138775486423	1	0.5	0.0527734796496687891	0.00207799258469575088	0.0580951496977048371	0	-541.433851458650452	5.56626460674488399	0.0026158028158667899	1	0.5	0.000423948144092894301	0.00092427300238988536	0.000806585233977430058	4	-3696.22712866127858	8.26974582691191173	0.0601838960721168686	1	0.5	0.0106651705806794558	0.00272350385581733145	0.00687627724022511419
65450	-17547.1756346481125	-16.3050951527195238	5	7.5	0	-320.368740103710309	10.5486116220001804	0.00174788962852561207	1	0.5	0.00148612373237861414	0.00117948560611495735	0.00126420871835496162	1	-759.007537338762859	10.9890153567497038	0.00385102016919176664	1	0.5	0.00599133895810549395	0.00191427227584755862	0.00403131719807077113	2	-4508.63885831173866	3.46060566889217824	0.013478614713085927	1	0.5	0.00672012233300237419	0.010943008125567779	0.0112349243246458001	3	-7722.08214017223872	-68.4569985107278711	0.0545896686823834423	1	0.5	0.0570085428428687702	0.0033201995176030466	0.0627287440746907565	4	-541.151887323834558	5.85296578014140323	0.00444122554043460422	1	0.5	0.000216431720101127031	0.00104267130708016339	0.000605347194239353012	3	-3695.9264713978273	9.73689269042120387	0.0545896686823834423	1	0.5	0.0086230350198490055	0.0030616975528052876	0.00589622446804729389
